DateTime,EnergyConsumption(kWh)
2017-02-02 08:00:00,47.598145
2017-02-02 09:00:00,54.785496
2017-02-02 10:00:00,69.74451
2017-02-02 11:00:00,78.96549
2017-02-02 12:00:00,82.69807
2017-02-02 13:00:00,76.477455
2017-02-02 14:00:00,76.98738
2017-02-02 15:00:00,78.83685
2017-02-02 16:00:00,73.492294
2017-02-02 17:00:00,70.489296
2017-02-02 18:00:00,75.55963
2017-02-02 19:00:00,75.95906
2017-02-02 20:00:00,77.24479
2017-02-02 21:00:00,76.43237
2017-02-02 22:00:00,73.00556
2017-02-02 23:00:00,66.52867
2017-02-03 00:00:00,59.113388
2017-02-03 01:00:00,51.362877
2017-02-03 02:00:00,44.38673
2017-02-03 03:00:00,41.610104
2017-02-03 04:00:00,36.58052
2017-02-03 05:00:00,32.153965
2017-02-03 06:00:00,36.157734
2017-02-03 07:00:00,41.552338
2017-02-03 08:00:00,45.09306
2017-02-03 09:00:00,53.968323
2017-02-03 10:00:00,70.93152
2017-02-03 11:00:00,82.14242
2017-02-03 12:00:00,85.28693
2017-02-03 13:00:00,76.32067
2017-02-03 14:00:00,76.679474
2017-02-03 15:00:00,77.31701
2017-02-03 16:00:00,71.506676
2017-02-03 17:00:00,69.01452
2017-02-03 18:00:00,74.060875
2017-02-03 19:00:00,76.3429
2017-02-03 20:00:00,75.825005
2017-02-03 21:00:00,71.392525
2017-02-03 22:00:00,69.373604
2017-02-03 23:00:00,63.805138
2017-02-04 00:00:00,57.35331
2017-02-04 01:00:00,47.30631
2017-02-04 02:00:00,41.11342
2017-02-04 03:00:00,37.27517
2017-02-04 04:00:00,32.10764
2017-02-04 05:00:00,28.596336
2017-02-04 06:00:00,29.730642
2017-02-04 07:00:00,30.84958
2017-02-04 08:00:00,33.99513
2017-02-04 09:00:00,36.434975
2017-02-04 10:00:00,45.39994
2017-02-04 11:00:00,46.287434
2017-02-04 12:00:00,48.59836
2017-02-04 13:00:00,45.129616
2017-02-04 14:00:00,44.59534
2017-02-04 15:00:00,42.44272
2017-02-04 16:00:00,39.59254
2017-02-04 17:00:00,41.380974
2017-02-04 18:00:00,44.283813
2017-02-04 19:00:00,49.222313
2017-02-04 20:00:00,53.682594
2017-02-04 21:00:00,50.32822
2017-02-04 22:00:00,49.255875
2017-02-04 23:00:00,46.20408
2017-02-05 00:00:00,43.015575
2017-02-05 01:00:00,34.84451
2017-02-05 02:00:00,29.864355
2017-02-05 03:00:00,27.254204
2017-02-05 04:00:00,23.739471
2017-02-05 05:00:00,21.302824
2017-02-05 06:00:00,21.512932
2017-02-05 07:00:00,25.775955
2017-02-05 08:00:00,27.608778
2017-02-05 09:00:00,32.33882
2017-02-05 10:00:00,36.13537
2017-02-05 11:00:00,37.273594
2017-02-05 12:00:00,38.385185
2017-02-05 13:00:00,38.18355
2017-02-05 14:00:00,37.217743
2017-02-05 15:00:00,40.178265
2017-02-05 16:00:00,40.295357
2017-02-05 17:00:00,42.615307
2017-02-05 18:00:00,47.07984
2017-02-05 19:00:00,50.249672
2017-02-05 20:00:00,50.826965
2017-02-05 21:00:00,49.019207
2017-02-05 22:00:00,49.56154
2017-02-05 23:00:00,45.76864
2017-02-06 00:00:00,41.333656
2017-02-06 01:00:00,35.058323
2017-02-06 02:00:00,33.323357
2017-02-06 03:00:00,32.105278
2017-02-06 04:00:00,28.158928
2017-02-06 05:00:00,26.996689
2017-02-06 06:00:00,32.25966
2017-02-06 07:00:00,38.981625
2017-02-06 08:00:00,45.99637
2017-02-06 09:00:00,58.95232
2017-02-06 10:00:00,77.0554
2017-02-06 11:00:00,88.99145
2017-02-06 12:00:00,90.61446
2017-02-06 13:00:00,81.990524
2017-02-06 14:00:00,84.507355
2017-02-06 15:00:00,86.25609
2017-02-06 16:00:00,80.85773
2017-02-06 17:00:00,76.57798
2017-02-06 18:00:00,80.858864
2017-02-06 19:00:00,84.23797
2017-02-06 20:00:00,83.24662
2017-02-06 21:00:00,79.32269
2017-02-06 22:00:00,77.77925
2017-02-06 23:00:00,70.86756
2017-02-07 00:00:00,62.267548
2017-02-07 01:00:00,54.109886
2017-02-07 02:00:00,49.265366
2017-02-07 03:00:00,44.614475
2017-02-07 04:00:00,37.63977
2017-02-07 05:00:00,34.290283
2017-02-07 06:00:00,37.729774
2017-02-07 07:00:00,43.769688
2017-02-07 08:00:00,49.167522
2017-02-07 09:00:00,55.530773
2017-02-07 10:00:00,69.71727
2017-02-07 11:00:00,80.29968
2017-02-07 12:00:00,84.398605
2017-02-07 13:00:00,76.48275
2017-02-07 14:00:00,78.50793
2017-02-07 15:00:00,82.61902
2017-02-07 16:00:00,75.93285
2017-02-07 17:00:00,74.851685
2017-02-07 18:00:00,78.47757
2017-02-07 19:00:00,80.94362
2017-02-07 20:00:00,78.21071
2017-02-07 21:00:00,78.129456
2017-02-07 22:00:00,74.29343
2017-02-07 23:00:00,68.967834
2017-02-08 00:00:00,61.026443
2017-02-08 01:00:00,52.259872
2017-02-08 02:00:00,46.668514
2017-02-08 03:00:00,43.080933
2017-02-08 04:00:00,36.29433
2017-02-08 05:00:00,33.222588
2017-02-08 06:00:00,36.79273
2017-02-08 07:00:00,42.31177
2017-02-08 08:00:00,47.680458
2017-02-08 09:00:00,60.16409
2017-02-08 10:00:00,72.94178
2017-02-08 11:00:00,90.88912
2017-02-08 12:00:00,87.32111
2017-02-08 13:00:00,79.84974
2017-02-08 14:00:00,80.87395
2017-02-08 15:00:00,84.95389
2017-02-08 16:00:00,76.89216
2017-02-08 17:00:00,75.61261
2017-02-08 18:00:00,80.579185
2017-02-08 19:00:00,82.03523
2017-02-08 20:00:00,82.81715
2017-02-08 21:00:00,79.97029
2017-02-08 22:00:00,75.69937
2017-02-08 23:00:00,71.09486
2017-02-09 00:00:00,63.524136
2017-02-09 01:00:00,53.088505
2017-02-09 02:00:00,48.575634
2017-02-09 03:00:00,43.424984
2017-02-09 04:00:00,37.512184
2017-02-09 05:00:00,34.494247
2017-02-09 06:00:00,38.45297
2017-02-09 07:00:00,43.202637
2017-02-09 08:00:00,48.652527
2017-02-09 09:00:00,56.28328
2017-02-09 10:00:00,71.222435
2017-02-09 11:00:00,80.40139
2017-02-09 12:00:00,84.108765
2017-02-09 13:00:00,78.489876
2017-02-09 14:00:00,78.47719
2017-02-09 15:00:00,80.05444
2017-02-09 16:00:00,74.85203
2017-02-09 17:00:00,71.58344
2017-02-09 18:00:00,76.47133
2017-02-09 19:00:00,77.18898
2017-02-09 20:00:00,78.09556
2017-02-09 21:00:00,77.939186
2017-02-09 22:00:00,74.89002
2017-02-09 23:00:00,68.30318
2017-02-10 00:00:00,60.77945
2017-02-10 01:00:00,53.122223
2017-02-10 02:00:00,46.202183
2017-02-10 03:00:00,42.95647
2017-02-10 04:00:00,37.39995
2017-02-10 05:00:00,32.78491
2017-02-10 06:00:00,37.828312
2017-02-10 07:00:00,42.73751
2017-02-10 08:00:00,45.941914
2017-02-10 09:00:00,55.20765
2017-02-10 10:00:00,71.93248
2017-02-10 11:00:00,82.97965
2017-02-10 12:00:00,86.212074
2017-02-10 13:00:00,77.6616
2017-02-10 14:00:00,77.46956
2017-02-10 15:00:00,78.57664
2017-02-10 16:00:00,73.12939
2017-02-10 17:00:00,70.38551
2017-02-10 18:00:00,75.27334
2017-02-10 19:00:00,77.48756
2017-02-10 20:00:00,76.65837
2017-02-10 21:00:00,72.36283
2017-02-10 22:00:00,70.4812
2017-02-10 23:00:00,65.13202
2017-02-11 00:00:00,58.179237
2017-02-11 01:00:00,48.204987
2017-02-11 02:00:00,41.889996
2017-02-11 03:00:00,37.647076
2017-02-11 04:00:00,31.925888
2017-02-11 05:00:00,28.109539
2017-02-11 06:00:00,29.842903
2017-02-11 07:00:00,30.934309
2017-02-11 08:00:00,33.864758
2017-02-11 09:00:00,36.565105
2017-02-11 10:00:00,45.625042
2017-02-11 11:00:00,46.6486
2017-02-11 12:00:00,49.120422
2017-02-11 13:00:00,45.48693
2017-02-11 14:00:00,44.694477
2017-02-11 15:00:00,43.112785
2017-02-11 16:00:00,40.581882
2017-02-11 17:00:00,42.59375
2017-02-11 18:00:00,45.389606
2017-02-11 19:00:00,50.371216
2017-02-11 20:00:00,54.40185
2017-02-11 21:00:00,51.2045
2017-02-11 22:00:00,50.075397
2017-02-11 23:00:00,46.852642
2017-02-12 00:00:00,43.37088
2017-02-12 01:00:00,35.270584
2017-02-12 02:00:00,30.205564
2017-02-12 03:00:00,27.493658
2017-02-12 04:00:00,23.74547
2017-02-12 05:00:00,21.562168
2017-02-12 06:00:00,21.98978
2017-02-12 07:00:00,26.179676
2017-02-12 08:00:00,28.29347
2017-02-12 09:00:00,32.70541
2017-02-12 10:00:00,36.342426
2017-02-12 11:00:00,37.7066
2017-02-12 12:00:00,38.57467
2017-02-12 13:00:00,38.42468
2017-02-12 14:00:00,37.732212
2017-02-12 15:00:00,40.940483
2017-02-12 16:00:00,41.384304
2017-02-12 17:00:00,43.699505
2017-02-12 18:00:00,48.1046
2017-02-12 19:00:00,51.134884
2017-02-12 20:00:00,51.275753
2017-02-12 21:00:00,49.628967
2017-02-12 22:00:00,50.019844
2017-02-12 23:00:00,46.07386
2017-02-13 00:00:00,41.586094
2017-02-13 01:00:00,35.451527
2017-02-13 02:00:00,33.945103
2017-02-13 03:00:00,33.031487
2017-02-13 04:00:00,28.96298
2017-02-13 05:00:00,27.781675
2017-02-13 06:00:00,33.048508
2017-02-13 07:00:00,39.737873
2017-02-13 08:00:00,46.895943
2017-02-13 09:00:00,60.06948
2017-02-13 10:00:00,78.1867
2017-02-13 11:00:00,90.666916
2017-02-13 12:00:00,92.459595
2017-02-13 13:00:00,84.0832
2017-02-13 14:00:00,86.21269
2017-02-13 15:00:00,88.14291
2017-02-13 16:00:00,82.52122
2017-02-13 17:00:00,78.08342
2017-02-13 18:00:00,82.61968
2017-02-13 19:00:00,86.05452
2017-02-13 20:00:00,84.931564
2017-02-13 21:00:00,81.193886
2017-02-13 22:00:00,79.49437
2017-02-13 23:00:00,72.603546
2017-02-14 00:00:00,63.726406
2017-02-14 01:00:00,55.903725
2017-02-14 02:00:00,50.85518
2017-02-14 03:00:00,45.813046
2017-02-14 04:00:00,38.347717
2017-02-14 05:00:00,35.22473
2017-02-14 06:00:00,38.867954
2017-02-14 07:00:00,45.01667
2017-02-14 08:00:00,50.252926
2017-02-14 09:00:00,56.388493
2017-02-14 10:00:00,70.597946
2017-02-14 11:00:00,81.71089
2017-02-14 12:00:00,85.8074
2017-02-14 13:00:00,78.15824
2017-02-14 14:00:00,80.08809
2017-02-14 15:00:00,83.98672
2017-02-14 16:00:00,77.47353
2017-02-14 17:00:00,76.043015
2017-02-14 18:00:00,79.91073
2017-02-14 19:00:00,82.46041
2017-02-14 20:00:00,79.228836
2017-02-14 21:00:00,79.18009
2017-02-14 22:00:00,75.15688
2017-02-14 23:00:00,69.8192
2017-02-15 00:00:00,61.795364
2017-02-15 01:00:00,53.24088
2017-02-15 02:00:00,47.614845
2017-02-15 03:00:00,44.285263
2017-02-15 04:00:00,36.98617
2017-02-15 05:00:00,33.744972
2017-02-15 06:00:00,37.661682
2017-02-15 07:00:00,43.31757
2017-02-15 08:00:00,48.640537
2017-02-15 09:00:00,60.92819
2017-02-15 10:00:00,73.86298
2017-02-15 11:00:00,92.1571
2017-02-15 12:00:00,88.42594
2017-02-15 13:00:00,81.160515
2017-02-15 14:00:00,81.836555
2017-02-15 15:00:00,85.82563
2017-02-15 16:00:00,78.055244
2017-02-15 17:00:00,76.36799
2017-02-15 18:00:00,81.539795
2017-02-15 19:00:00,82.89633
2017-02-15 20:00:00,82.90356
2017-02-15 21:00:00,80.54657
2017-02-15 22:00:00,76.58952
2017-02-15 23:00:00,71.97085
2017-02-16 00:00:00,64.16906
2017-02-16 01:00:00,53.9885
2017-02-16 02:00:00,49.454742
2017-02-16 03:00:00,44.39098
2017-02-16 04:00:00,38.170246
2017-02-16 05:00:00,34.784065
2017-02-16 06:00:00,38.914864
2017-02-16 07:00:00,43.77135
2017-02-16 08:00:00,49.22011
2017-02-16 09:00:00,56.858276
2017-02-16 10:00:00,71.6806
2017-02-16 11:00:00,81.27384
2017-02-16 12:00:00,84.7819
2017-02-16 13:00:00,79.13111
2017-02-16 14:00:00,78.803795
2017-02-16 15:00:00,80.54973
2017-02-16 16:00:00,75.89747
2017-02-16 17:00:00,72.11463
2017-02-16 18:00:00,77.18824
2017-02-16 19:00:00,78.09439
2017-02-16 20:00:00,78.444725
2017-02-16 21:00:00,78.28436
2017-02-16 22:00:00,75.34401
2017-02-16 23:00:00,68.77492
2017-02-17 00:00:00,61.025284
2017-02-17 01:00:00,53.651
2017-02-17 02:00:00,46.80609
2017-02-17 03:00:00,43.82131
2017-02-17 04:00:00,37.817654
2017-02-17 05:00:00,33.196095
2017-02-17 06:00:00,38.54876
2017-02-17 07:00:00,43.628956
2017-02-17 08:00:00,46.49605
2017-02-17 09:00:00,55.709988
2017-02-17 10:00:00,72.375885
2017-02-17 11:00:00,83.57383
2017-02-17 12:00:00,86.78502
2017-02-17 13:00:00,78.58989
2017-02-17 14:00:00,78.299324
2017-02-17 15:00:00,79.26786
2017-02-17 16:00:00,73.85328
2017-02-17 17:00:00,70.783676
2017-02-17 18:00:00,76.09536
2017-02-17 19:00:00,78.33395
2017-02-17 20:00:00,77.18246
2017-02-17 21:00:00,73.22401
2017-02-17 22:00:00,71.56297
2017-02-17 23:00:00,66.030075
2017-02-18 00:00:00,59.094357
2017-02-18 01:00:00,49.435757
2017-02-18 02:00:00,42.85649
2017-02-18 03:00:00,38.35117
2017-02-18 04:00:00,32.014355
2017-02-18 05:00:00,28.415718
2017-02-18 06:00:00,30.655909
2017-02-18 07:00:00,31.777788
2017-02-18 08:00:00,34.385803
2017-02-18 09:00:00,36.848392
2017-02-18 10:00:00,45.70783
2017-02-18 11:00:00,47.093708
2017-02-18 12:00:00,49.489677
2017-02-18 13:00:00,46.593452
2017-02-18 14:00:00,45.493156
2017-02-18 15:00:00,44.028236
2017-02-18 16:00:00,41.877934
2017-02-18 17:00:00,43.68261
2017-02-18 18:00:00,46.326645
2017-02-18 19:00:00,51.03139
2017-02-18 20:00:00,54.9719
2017-02-18 21:00:00,52.002113
2017-02-18 22:00:00,51.022114
2017-02-18 23:00:00,47.760773
2017-02-19 00:00:00,44.386063
2017-02-19 01:00:00,36.259617
2017-02-19 02:00:00,30.914305
2017-02-19 03:00:00,28.086752
2017-02-19 04:00:00,24.12321
2017-02-19 05:00:00,21.90979
2017-02-19 06:00:00,22.433552
2017-02-19 07:00:00,26.771362
2017-02-19 08:00:00,28.767206
2017-02-19 09:00:00,33.30709
2017-02-19 10:00:00,36.663986
2017-02-19 11:00:00,37.60068
2017-02-19 12:00:00,38.54434
2017-02-19 13:00:00,38.771683
2017-02-19 14:00:00,37.63717
2017-02-19 15:00:00,40.762886
2017-02-19 16:00:00,41.401558
2017-02-19 17:00:00,43.615456
2017-02-19 18:00:00,48.220222
2017-02-19 19:00:00,51.33356
2017-02-19 20:00:00,51.55365
2017-02-19 21:00:00,50.050304
2017-02-19 22:00:00,50.360058
2017-02-19 23:00:00,46.497784
2017-02-20 00:00:00,41.944523
2017-02-20 01:00:00,35.647484
2017-02-20 02:00:00,34.056496
2017-02-20 03:00:00,32.979336
2017-02-20 04:00:00,28.906134
2017-02-20 05:00:00,27.590567
2017-02-20 06:00:00,33.226025
2017-02-20 07:00:00,40.124172
2017-02-20 08:00:00,47.633984
2017-02-20 09:00:00,60.913292
2017-02-20 10:00:00,79.04856
2017-02-20 11:00:00,91.545135
2017-02-20 12:00:00,93.46401
2017-02-20 13:00:00,84.840485
2017-02-20 14:00:00,86.6416
2017-02-20 15:00:00,88.86042
2017-02-20 16:00:00,83.6602
2017-02-20 17:00:00,78.968155
2017-02-20 18:00:00,83.44627
2017-02-20 19:00:00,87.06844
2017-02-20 20:00:00,86.18587
2017-02-20 21:00:00,82.40448
2017-02-20 22:00:00,80.61018
2017-02-20 23:00:00,73.690636
2017-02-21 00:00:00,64.687614
2017-02-21 01:00:00,56.717636
2017-02-21 02:00:00,52.075012
2017-02-21 03:00:00,46.56561
2017-02-21 04:00:00,38.56562
2017-02-21 05:00:00,35.206013
2017-02-21 06:00:00,39.161934
2017-02-21 07:00:00,45.305927
2017-02-21 08:00:00,50.46041
2017-02-21 09:00:00,56.85866
2017-02-21 10:00:00,71.095474
2017-02-21 11:00:00,82.46478
2017-02-21 12:00:00,86.80321
2017-02-21 13:00:00,79.188576
2017-02-21 14:00:00,80.71463
2017-02-21 15:00:00,84.66309
2017-02-21 16:00:00,78.1943
2017-02-21 17:00:00,76.718285
2017-02-21 18:00:00,80.63124
2017-02-21 19:00:00,83.33252
2017-02-21 20:00:00,80.143875
2017-02-21 21:00:00,80.08653
2017-02-21 22:00:00,76.23978
2017-02-21 23:00:00,70.99169
2017-02-22 00:00:00,62.62655
2017-02-22 01:00:00,54.06362
2017-02-22 02:00:00,48.65733
2017-02-22 03:00:00,45.0425
2017-02-22 04:00:00,37.21045
2017-02-22 05:00:00,33.850006
2017-02-22 06:00:00,38.00395
2017-02-22 07:00:00,43.709526
2017-02-22 08:00:00,48.904217
2017-02-22 09:00:00,61.182667
2017-02-22 10:00:00,74.17924
2017-02-22 11:00:00,92.61054
2017-02-22 12:00:00,89.08393
2017-02-22 13:00:00,81.86834
2017-02-22 14:00:00,81.99649
2017-02-22 15:00:00,86.06747
2017-02-22 16:00:00,78.60047
2017-02-22 17:00:00,77.01833
2017-02-22 18:00:00,82.26551
2017-02-22 19:00:00,83.70386
2017-02-22 20:00:00,83.70766
2017-02-22 21:00:00,81.146515
2017-02-22 22:00:00,77.16551
2017-02-22 23:00:00,72.79201
2017-02-23 00:00:00,64.66734
2017-02-23 01:00:00,54.551655
2017-02-23 02:00:00,50.293144
2017-02-23 03:00:00,44.88097
2017-02-23 04:00:00,37.98058
2017-02-23 05:00:00,34.69178
2017-02-23 06:00:00,39.39487
2017-02-23 07:00:00,44.170395
2017-02-23 08:00:00,49.163376
2017-02-23 09:00:00,56.500645
2017-02-23 10:00:00,71.711754
2017-02-23 11:00:00,81.67898
2017-02-23 12:00:00,85.40466
2017-02-23 13:00:00,79.79128
2017-02-23 14:00:00,79.10471
2017-02-23 15:00:00,81.0529
2017-02-23 16:00:00,76.39268
2017-02-23 17:00:00,72.54508
2017-02-23 18:00:00,77.58821
2017-02-23 19:00:00,78.686104
2017-02-23 20:00:00,78.81244
2017-02-23 21:00:00,78.98639
2017-02-23 22:00:00,76.04648
2017-02-23 23:00:00,69.63867
2017-02-24 00:00:00,61.803795
2017-02-24 01:00:00,54.437653
2017-02-24 02:00:00,47.83445
2017-02-24 03:00:00,44.609062
2017-02-24 04:00:00,38.36465
2017-02-24 05:00:00,33.48083
2017-02-24 06:00:00,39.17402
2017-02-24 07:00:00,44.093563
2017-02-24 08:00:00,46.620945
2017-02-24 09:00:00,55.806908
2017-02-24 10:00:00,72.622284
2017-02-24 11:00:00,84.10174
2017-02-24 12:00:00,87.51731
2017-02-24 13:00:00,79.24515
2017-02-24 14:00:00,78.470436
2017-02-24 15:00:00,79.83857
2017-02-24 16:00:00,74.793365
2017-02-24 17:00:00,71.61097
2017-02-24 18:00:00,77.06824
2017-02-24 19:00:00,79.31779
2017-02-24 20:00:00,78.149155
2017-02-24 21:00:00,74.05714
2017-02-24 22:00:00,72.44085
2017-02-24 23:00:00,66.71
2017-02-25 00:00:00,59.796787
2017-02-25 01:00:00,50.33595
2017-02-25 02:00:00,44.04968
2017-02-25 03:00:00,39.089737
2017-02-25 04:00:00,32.090256
2017-02-25 05:00:00,28.24664
2017-02-25 06:00:00,30.490238
2017-02-25 07:00:00,31.706533
2017-02-25 08:00:00,34.013855
2017-02-25 09:00:00,36.247097
2017-02-25 10:00:00,44.97452
2017-02-25 11:00:00,46.427906
2017-02-25 12:00:00,48.97254
2017-02-25 13:00:00,46.2394
2017-02-25 14:00:00,45.34979
2017-02-25 15:00:00,43.89914
2017-02-25 16:00:00,41.660587
2017-02-25 17:00:00,43.647167
2017-02-25 18:00:00,46.48844
2017-02-25 19:00:00,51.387573
2017-02-25 20:00:00,55.132797
2017-02-25 21:00:00,52.052105
2017-02-25 22:00:00,51.162605
2017-02-25 23:00:00,48.037525
2017-02-26 00:00:00,44.535915
2017-02-26 01:00:00,36.675377
2017-02-26 02:00:00,31.346012
2017-02-26 03:00:00,28.215265
2017-02-26 04:00:00,24.283615
2017-02-26 05:00:00,22.162699
2017-02-26 06:00:00,22.769669
2017-02-26 07:00:00,27.11763
2017-02-26 08:00:00,29.374352
2017-02-26 09:00:00,33.956
2017-02-26 10:00:00,37.27115
2017-02-26 11:00:00,38.205425
2017-02-26 12:00:00,39.087646
2017-02-26 13:00:00,39.43062
2017-02-26 14:00:00,38.072506
2017-02-26 15:00:00,41.440258
2017-02-26 16:00:00,42.07018
2017-02-26 17:00:00,44.221416
2017-02-26 18:00:00,48.75118
2017-02-26 19:00:00,51.937256
2017-02-26 20:00:00,51.80081
2017-02-26 21:00:00,50.194
2017-02-26 22:00:00,50.44976
2017-02-26 23:00:00,47.157566
2017-02-27 00:00:00,42.290813
2017-02-27 01:00:00,36.07635
2017-02-27 02:00:00,34.883503
2017-02-27 03:00:00,34.045097
2017-02-27 04:00:00,29.57276
2017-02-27 05:00:00,28.442003
2017-02-27 06:00:00,34.250027
2017-02-27 07:00:00,41.12359
2017-02-27 08:00:00,48.53296
2017-02-27 09:00:00,62.036633
2017-02-27 10:00:00,80.49588
2017-02-27 11:00:00,93.58536
2017-02-27 12:00:00,95.40927
2017-02-27 13:00:00,87.01953
2017-02-27 14:00:00,88.45095
2017-02-27 15:00:00,90.74057
2017-02-27 16:00:00,85.43149
2017-02-27 17:00:00,80.6963
2017-02-27 18:00:00,85.588394
2017-02-27 19:00:00,89.26107
2017-02-27 20:00:00,87.73203
2017-02-27 21:00:00,84.09163
2017-02-27 22:00:00,82.50777
2017-02-27 23:00:00,76.09485
2017-02-28 00:00:00,66.618454
2017-02-28 01:00:00,58.861618
2017-02-28 02:00:00,54.13917
2017-02-28 03:00:00,48.645634
2017-02-28 04:00:00,39.988846
2017-02-28 05:00:00,36.502472
2017-02-28 06:00:00,40.940617
2017-02-28 07:00:00,47.329082
2017-02-28 08:00:00,52.40739
2017-02-28 09:00:00,58.755947
2017-02-28 10:00:00,73.22317
2017-02-28 11:00:00,84.96129
2017-02-28 12:00:00,89.0529
2017-02-28 13:00:00,81.564
2017-02-28 14:00:00,82.70806
2017-02-28 15:00:00,86.89595
2017-02-28 16:00:00,80.23574
2017-02-28 17:00:00,78.74045
2017-02-28 18:00:00,82.946815
2017-02-28 19:00:00,85.94373
2017-02-28 20:00:00,82.23131
2017-02-28 21:00:00,82.25812
2017-02-28 22:00:00,78.588875
2017-02-28 23:00:00,73.68602
2017-03-01 00:00:00,64.9079
2017-03-01 01:00:00,56.36182
2017-03-01 02:00:00,50.92521
2017-03-01 03:00:00,47.2685
2017-03-01 04:00:00,39.00705
2017-03-01 05:00:00,35.619263
2017-03-01 06:00:00,40.353245
2017-03-01 07:00:00,46.17814
2017-03-01 08:00:00,51.13975
2017-03-01 09:00:00,63.317722
2017-03-01 10:00:00,76.32781
2017-03-01 11:00:00,95.324745
2017-03-01 12:00:00,91.630226
2017-03-01 13:00:00,84.434746
2017-03-01 14:00:00,84.33091
2017-03-01 15:00:00,88.9365
2017-03-01 16:00:00,81.29452
2017-03-01 17:00:00,79.440155
2017-03-01 18:00:00,84.874725
2017-03-01 19:00:00,86.57982
2017-03-01 20:00:00,86.033
2017-03-01 21:00:00,83.5907
2017-03-01 22:00:00,79.885376
2017-03-01 23:00:00,75.94697
2017-03-02 00:00:00,67.20959
2017-03-02 01:00:00,57.122482
2017-03-02 02:00:00,52.946228
2017-03-02 03:00:00,47.556023
2017-03-02 04:00:00,40.25201
2017-03-02 05:00:00,36.850533
2017-03-02 06:00:00,41.834713
2017-03-02 07:00:00,46.567173
2017-03-02 08:00:00,51.556183
2017-03-02 09:00:00,59.200497
2017-03-02 10:00:00,74.44243
2017-03-02 11:00:00,84.768776
2017-03-02 12:00:00,88.54479
2017-03-02 13:00:00,82.77897
2017-03-02 14:00:00,81.84949
2017-03-02 15:00:00,83.919785
2017-03-02 16:00:00,79.36218
2017-03-02 17:00:00,75.141655
2017-03-02 18:00:00,80.55585
2017-03-02 19:00:00,82.02459
2017-03-02 20:00:00,81.856094
2017-03-02 21:00:00,81.9881
2017-03-02 22:00:00,79.10649
2017-03-02 23:00:00,73.05123
2017-03-03 00:00:00,64.61525
2017-03-03 01:00:00,57.245697
2017-03-03 02:00:00,50.537766
2017-03-03 03:00:00,47.48954
2017-03-03 04:00:00,40.40285
2017-03-03 05:00:00,35.632336
2017-03-03 06:00:00,41.730335
2017-03-03 07:00:00,46.5905
2017-03-03 08:00:00,48.97376
2017-03-03 09:00:00,58.31539
2017-03-03 10:00:00,75.3425
2017-03-03 11:00:00,87.14385
2017-03-03 12:00:00,90.25661
2017-03-03 13:00:00,82.14694
2017-03-03 14:00:00,81.28095
2017-03-03 15:00:00,82.77271
2017-03-03 16:00:00,77.358315
2017-03-03 17:00:00,74.31638
2017-03-03 18:00:00,79.78168
2017-03-03 19:00:00,82.2055
2017-03-03 20:00:00,80.60989
2017-03-03 21:00:00,76.88673
2017-03-03 22:00:00,75.120415
2017-03-03 23:00:00,69.536255
2017-03-04 00:00:00,61.97829
2017-03-04 01:00:00,52.506973
2017-03-04 02:00:00,45.850758
2017-03-04 03:00:00,40.616104
2017-03-04 04:00:00,33.377014
2017-03-04 05:00:00,29.653751
2017-03-04 06:00:00,32.248486
2017-03-04 07:00:00,33.43371
2017-03-04 08:00:00,35.832886
2017-03-04 09:00:00,37.9011
2017-03-04 10:00:00,46.450665
2017-03-04 11:00:00,47.97441
2017-03-04 12:00:00,50.449844
2017-03-04 13:00:00,48.023804
2017-03-04 14:00:00,46.670586
2017-03-04 15:00:00,45.25042
2017-03-04 16:00:00,43.023197
2017-03-04 17:00:00,44.66617
2017-03-04 18:00:00,47.211533
2017-03-04 19:00:00,52.110825
2017-03-04 20:00:00,55.959877
2017-03-04 21:00:00,53.293114
2017-03-04 22:00:00,52.02127
2017-03-04 23:00:00,48.778706
2017-03-05 00:00:00,45.125286
2017-03-05 01:00:00,37.4335
2017-03-05 02:00:00,32.235252
2017-03-05 03:00:00,29.145193
2017-03-05 04:00:00,25.108486
2017-03-05 05:00:00,22.900246
2017-03-05 06:00:00,23.72379
2017-03-05 07:00:00,28.072014
2017-03-05 08:00:00,30.39314
2017-03-05 09:00:00,34.838215
2017-03-05 10:00:00,38.010056
2017-03-05 11:00:00,38.851475
2017-03-05 12:00:00,39.44423
2017-03-05 13:00:00,39.639492
2017-03-05 14:00:00,38.263252
2017-03-05 15:00:00,41.704735
2017-03-05 16:00:00,42.261395
2017-03-05 17:00:00,44.480618
2017-03-05 18:00:00,49.01324
2017-03-05 19:00:00,52.12703
2017-03-05 20:00:00,51.874813
2017-03-05 21:00:00,50.57718
2017-03-05 22:00:00,51.08382
2017-03-05 23:00:00,47.52581
2017-03-06 00:00:00,42.56649
2017-03-06 01:00:00,36.32549
2017-03-06 02:00:00,35.20143
2017-03-06 03:00:00,34.356503
2017-03-06 04:00:00,29.925678
2017-03-06 05:00:00,28.587774
2017-03-06 06:00:00,34.816628
2017-03-06 07:00:00,41.716488
2017-03-06 08:00:00,49.37739
2017-03-06 09:00:00,62.875153
2017-03-06 10:00:00,81.64483
2017-03-06 11:00:00,94.699
2017-03-06 12:00:00,96.50021
2017-03-06 13:00:00,87.96502
2017-03-06 14:00:00,89.21056
2017-03-06 15:00:00,91.524864
2017-03-06 16:00:00,86.30237
